"","tripduration","starttime","stoptime","start.station.id","start.station.name","start.station.latitude","start.station.longitude","end.station.id","end.station.name","end.station.latitude","end.station.longitude","bikeid","usertype","birth.year","gender"
"10557",993,"2018-10-02 17:58:15.1090","2018-10-02 18:14:48.8670",57,"Columbus Ave at Massachusetts Ave",42.3405426155164,-71.0813884791423,76,"Central Sq Post Office / Cambridge City Hall at Mass Ave / Pleasant St",42.366426,-71.105495,3432,"Subscriber",1993,2
"10704",1377,"2018-10-02 18:22:56.2750","2018-10-02 18:45:54.0890",57,"Columbus Ave at Massachusetts Ave",42.3405426155164,-71.0813884791423,39,"Washington St at Rutland St",42.338514601786,-71.0740408301353,3038,"Subscriber",1987,2
"11234",1068,"2018-10-02 21:04:03.1730","2018-10-02 21:21:51.6590",57,"Columbus Ave at Massachusetts Ave",42.3405426155164,-71.0813884791423,46,"Christian Science Plaza - Massachusetts Ave at Westland Ave",42.3436658245146,-71.0858237743378,3288,"Subscriber",1992,2
"11371",702,"2018-10-02 21:42:10.4880","2018-10-02 21:53:52.7600",57,"Columbus Ave at Massachusetts Ave",42.3405426155164,-71.0813884791423,64,"Congress St at Sleeper St",42.3510044959467,-71.049300134182,2460,"Subscriber",1997,1
"11658",301,"2018-10-03 05:29:06.5950","2018-10-03 05:34:07.9760",57,"Columbus Ave at Massachusetts Ave",42.3405426155164,-71.0813884791423,13,"Boston Medical Center - E Concord St at Harrison Ave",42.336437,-71.073089,3839,"Subscriber",1991,1
"11713",856,"2018-10-03 06:07:04.2670","2018-10-03 06:21:20.9660",57,"Columbus Ave at Massachusetts Ave",42.3405426155164,-71.0813884791423,218,"Watermark Seaport - Boston Wharf Rd at Seaport Blvd",42.3515860011985,-71.0456925630569,4088,"Subscriber",1988,1
"11749",230,"2018-10-03 06:19:40.0140","2018-10-03 06:23:30.8570",57,"Columbus Ave at Massachusetts Ave",42.3405426155164,-71.0813884791423,13,"Boston Medical Center - E Concord St at Harrison Ave",42.336437,-71.073089,2057,"Subscriber",1992,1
"11756",913,"2018-10-03 06:21:50.4560","2018-10-03 06:37:04.1000",57,"Columbus Ave at Massachusetts Ave",42.3405426155164,-71.0813884791423,7,"Fan Pier",42.3533905070523,-71.0445713996887,2244,"Subscriber",1991,1
"11783",359,"2018-10-03 06:30:15.2590","2018-10-03 06:36:14.3610",57,"Columbus Ave at Massachusetts Ave",42.3405426155164,-71.0813884791423,39,"Washington St at Rutland St",42.338514601786,-71.0740408301353,3432,"Subscriber",1992,1
"11963",295,"2018-10-03 07:10:41.2260","2018-10-03 07:15:36.8720",57,"Columbus Ave at Massachusetts Ave",42.3405426155164,-71.0813884791423,13,"Boston Medical Center - E Concord St at Harrison Ave",42.336437,-71.073089,4036,"Subscriber",1988,1
"11968",338,"2018-10-03 07:11:23.3020","2018-10-03 07:17:02.2570",57,"Columbus Ave at Massachusetts Ave",42.3405426155164,-71.0813884791423,4,"Tremont St at E Berkeley St",42.345392,-71.069616,2226,"Subscriber",1990,1
"11991",402,"2018-10-03 07:14:38.5960","2018-10-03 07:21:20.6250",57,"Columbus Ave at Massachusetts Ave",42.3405426155164,-71.0813884791423,36,"Copley Square - Dartmouth St at Boylston St",42.3499346361189,-71.0773855447769,2072,"Subscriber",1993,1
"12136",781,"2018-10-03 07:34:12.2730","2018-10-03 07:47:14.0410",57,"Columbus Ave at Massachusetts Ave",42.3405426155164,-71.0813884791423,184,"Sidney Research Campus/ Erie Street at Waverly",42.357753094652,-71.1039340496063,2595,"Subscriber",1997,1
"12192",842,"2018-10-03 07:39:10.8100","2018-10-03 07:53:13.1040",57,"Columbus Ave at Massachusetts Ave",42.3405426155164,-71.0813884791423,80,"MIT Stata Center at Vassar St / Main St",42.3621312344991,-71.0911560058594,3277,"Subscriber",1988,1
"12204",395,"2018-10-03 07:40:32.2420","2018-10-03 07:47:08.0550",57,"Columbus Ave at Massachusetts Ave",42.3405426155164,-71.0813884791423,50,"Boylston St at Berkeley St",42.3511419825475,-71.0732924938202,2353,"Subscriber",1985,1
"12258",771,"2018-10-03 07:43:46.9930","2018-10-03 07:56:38.2040",57,"Columbus Ave at Massachusetts Ave",42.3405426155164,-71.0813884791423,11,"Longwood Ave at Binney St",42.338629,-71.1065,2003,"Subscriber",1987,1
